"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",31.642585754,
"BRA","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",2.3246815205,
"BRA","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",2.8975260258,
"CHL","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",1.8746584654,
"CHL","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",8.7216329575,
"CHN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",6.0332198143,
"CHN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",10.771617889,
"COL","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",5.9673652649,
"COL","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",4.9308757782,
"CRI","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",4.3196182251,
"CRI","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",6.9042129517,
"EST","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",0.8268150687,
"EST","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",25.637659073,
"IND","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",5.785513401,
"IND","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",3.2453398705,
"IDN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",11.50255394,
"IDN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",5.6293087006,
"ISR","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",3.9050590992,
"ISR","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",35.74363327,
"LVA","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",0.583822608,
"LVA","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",6.4295282364,
"LTU","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",2.3975403309,
"LTU","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",12.19665432,
"RUS","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",0.6354026198,
"RUS","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",13.616278648,
"SVN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",1.4165947437,
"SVN","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",17.185993195,
"ZAF","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",5.9449429512,
"ZAF","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2017",5.0980882645,
"OECD","STARTBSNS","MONEY_WOMEN","PC_TOTEMP","A","2014",1.888,
"AUS","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",99.594696045,
"AUS","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",98.670578003,
"AUS","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.854537964,
"AUS","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",98.592285156,
"AUS","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.036231995,
"AUS","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.195091248,
"AUS","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",4.8068380356,
"AUS","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",40.969581604,
"AUT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",97.736656189,
"AUT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",96.056396484,
"AUT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",97.934967041,
"AUT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",96.563308716,
"AUT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",97.372665405,
"AUT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",98.375770569,
"AUT","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",5.6571588516,
"AUT","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",21.004714966,
"BEL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",95.296157837,
"BEL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",96.690437317,
"BEL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",98.449256897,
"BEL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",97.184570313,
"BEL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.506195068,
"BEL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",98.817550659,
"BEL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",3.3770143986,
"BEL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",35.583164215,
"CAN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",94.275222778,
"CAN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",99.003204346,
"CAN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.592308044,
"CAN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",97.233161926,
"CAN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.196479797,
"CAN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.852798462,
"CAN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",4.7297840118,
"CAN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",34.455131531,
"CZE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",80.803062439,
"CZE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",85.164710999,
"CZE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",83.576896667,
"CZE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",80.513587952,
"CZE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",79.373451233,
"CZE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",78.584785461,
"CZE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.8300676346,
"CZE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",19.930822372,
"DNK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",100,
"DNK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",100,
"DNK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.832962036,
"DNK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",99.497901917,
"DNK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",100,
"DNK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",100,
"DNK","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.5896428823,
"DNK","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",43.089084625,
"FIN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",99.45904541,
"FIN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",100,
"FIN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",100,
"FIN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",99.817703247,
"FIN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",100,
"FIN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.586273193,
"FIN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",3.3342528343,
"FIN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",36.767295837,
"FRA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",97.489219666,
"FRA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",97.787918091,
"FRA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",96.97882843,
"FRA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",96.572563171,
"FRA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",95.466583252,
"FRA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",91.287132263,
"FRA","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",3.3161635399,
"FRA","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",30.191230774,
"DEU","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",97.536224365,
"DEU","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",98.049247742,
"DEU","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.078926086,
"DEU","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",98.704536438,
"DEU","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.441802979,
"DEU","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.199249268,
"DEU","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",5.0287675858,
"DEU","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",23.417051315,
"GRC","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",80.336875916,
"GRC","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",88.48008728,
"GRC","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",86.448562622,
"GRC","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",75.709663391,
"GRC","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",86.612670898,
"GRC","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",84.536895752,
"GRC","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",2.053930521,
"GRC","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",10.821204185,
"HUN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",72.214080811,
"HUN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",71.980163574,
"HUN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",78.162559509,
"HUN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",73.062202454,
"HUN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",72.498352051,
"HUN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",72.157516479,
"HUN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.7684886456,
"HUN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",14.323080063,
"IRL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",95.742408752,
"IRL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",94.651153564,
"IRL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",95.375404358,
"IRL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",92.200286865,
"IRL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",94.768539429,
"IRL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",95.307037354,
"IRL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",5.575940609,
"IRL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",28.221559525,
"ITA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",79.131202698,
"ITA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",91.869369507,
"ITA","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",96.135452271,
"ITA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",64.345352173,
"ITA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",83.159629822,
"ITA","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",91.624435425,
"ITA","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.6512254477,
"ITA","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",22.223590851,
"JPN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",95.971595764,
"JPN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",96.236541748,
"JPN","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",98.457351685,
"JPN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",96.844902039,
"JPN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",97.015449524,
"JPN","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",98.064674377,
"JPN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.821144104,
"JPN","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",19.951652527,
"KOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",92.982528687,
"KOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",95.39125824,
"KOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",95.01789856,
"KOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",93.107818604,
"KOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",93.380020142,
"KOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",94.685310364,
"KOR","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",7.5843305588,
"KOR","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",30.106273651,
"LUX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",93.748703003,
"LUX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",95.636924744,
"LUX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.346992493,
"LUX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",95.325546265,
"LUX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",96.691673279,
"LUX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",98.177490234,
"LUX","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.7014347315,
"LUX","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",38.930206299,
"MEX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",33.192092896,
"MEX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",38.537017822,
"MEX","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",38.582378387,
"MEX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",21.965881348,
"MEX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",38.843551636,
"MEX","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",32.692367554,
"MEX","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",11.781195641,
"MEX","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",4.8186073303,
"NLD","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",98.970603943,
"NLD","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",99.419242859,
"NLD","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.438697815,
"NLD","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",98.399742126,
"NLD","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.176361084,
"NLD","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.832702637,
"NLD","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.5054266453,
"NLD","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",48.154193878,
"NZL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",99.423942566,
"NZL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",99.864425659,
"NZL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",98.993888855,
"NZL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",99.448303223,
"NZL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.222915649,
"NZL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",99.340782166,
"NZL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",8.0422925949,
"NZL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",31.79161644,
"NOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",0,
"NOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",100,
"NOR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.492652893,
"NOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",0,
"NOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",100,
"NOR","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",100,
"NOR","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",3.8530600071,
"NOR","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",57.251483917,
"POL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",72.371711731,
"POL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",83.259803772,
"POL","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",85.375144958,
"POL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",68.287200928,
"POL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",72.957923889,
"POL","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",87.962219238,
"POL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",2.2070906162,
"POL","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",16.689767838,
"PRT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",85.137031555,
"PRT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",88.836296082,
"PRT","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",94.227104187,
"PRT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",77.804031372,
"PRT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",86.108406067,
"PRT","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",90.622123718,
"PRT","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",0.5990888476,
"PRT","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",25.022438049,
"SVK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",80.33152771,
"SVK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",74.285713196,
"SVK","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",85.320022583,
"SVK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",78.918365479,
"SVK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",79.972839355,
"SVK","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",83.133987427,
"SVK","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.3681031466,
"SVK","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",30.89229393,
"ESP","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",95.204925537,
"ESP","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",97.582321167,
"ESP","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",95.88104248,
"ESP","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",91.661476135,
"ESP","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",97.568382263,
"ESP","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",91.64125061,
"ESP","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",7.5587949753,
"ESP","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",41.237586975,
"SWE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",98.970252991,
"SWE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",99.68082428,
"SWE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",99.481231689,
"SWE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",99.013122559,
"SWE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",99.758262634,
"SWE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",100,
"SWE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",2.7943556309,
"SWE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",50.416706085,
"CHE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",0,
"CHE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",99.363708496,
"CHE","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2017",97.981910706,
"CHE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2011",0,
"CHE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2014",96.694786072,
"CHE","STARTBSNS","ACCOUNT_WOMEN","PC_TOTEMP","A","2017",98.856651306,
"CHE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2014",1.6338430643,
"CHE","STARTBSNS","MONEY_MEN","PC_TOTEMP","A","2017",31.766202927,
"TUR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2011",82.056877136,
"TUR","STARTBSNS","ACCOUNT_MEN","PC_TOTEMP","A","2014",69.004241943,
